#string_protein_id	preferred_name	protein_size	annotation
1131269.AQVV01000022_gene2219	AQVV01000022_gene2219	99	annotation not available
1131269.AQVV01000022_gene2220	AQVV01000022_gene2220	320	annotation not available
1131269.AQVV01000022_gene2221	AQVV01000022_gene2221	322	annotation not available
1131269.AQVV01000022_gene2222	AQVV01000022_gene2222	76	annotation not available
1131269.AQVV01000022_gene2223	AQVV01000022_gene2223	73	annotation not available
1131269.AQVV01000022_gene2224	AQVV01000022_gene2224	97	annotation not available
1131269.AQVV01000022_gene2225	AQVV01000022_gene2225	253	annotation not available
1131269.AQVV01000022_gene2226	AQVV01000022_gene2226	310	annotation not available
1131269.AQVV01000022_gene2227	AQVV01000022_gene2227	393	annotation not available
1131269.AQVV01000022_gene2228	AQVV01000022_gene2228	140	annotation not available
1131269.AQVV01000022_gene2229	AQVV01000022_gene2229	509	annotation not available
1131269.AQVV01000022_gene2230	AQVV01000022_gene2230	563	annotation not available
1131269.AQVV01000022_gene2231	AQVV01000022_gene2231	156	annotation not available
1131269.AQVV01000022_gene2232	AQVV01000022_gene2232	134	annotation not available
1131269.AQVV01000022_gene2233	AQVV01000022_gene2233	359	annotation not available
1131269.AQVV01000022_gene2234	AQVV01000022_gene2234	229	annotation not available
1131269.AQVV01000022_gene2235	AQVV01000022_gene2235	151	annotation not available
1131269.AQVV01000022_gene2236	AQVV01000022_gene2236	244	annotation not available
1131269.AQVV01000022_gene2237	AQVV01000022_gene2237	245	annotation not available
1131269.AQVV01000022_gene2238	AQVV01000022_gene2238	262	annotation not available
1131269.AQVV01000022_gene2239	AQVV01000022_gene2239	263	annotation not available
1131269.AQVV01000022_gene2240	AQVV01000022_gene2240	105	annotation not available
1131269.AQVV01000022_gene2241	AQVV01000022_gene2241	136	annotation not available
1131269.AQVV01000022_gene2242	AQVV01000022_gene2242	161	annotation not available
1131269.AQVV01000022_gene2243	AQVV01000022_gene2243	384	annotation not available
1131269.AQVV01000022_gene2244	AQVV01000022_gene2244	52	annotation not available
1131269.AQVV01000022_gene2245	AQVV01000022_gene2245	456	annotation not available
1131269.AQVV01000022_gene2246	AQVV01000022_gene2246	284	annotation not available
1131269.AQVV01000022_gene2247	AQVV01000022_gene2247	612	annotation not available
1131269.AQVV01000022_gene2248	AQVV01000022_gene2248	290	annotation not available
1131269.AQVV01000022_gene2249	AQVV01000022_gene2249	84	annotation not available
1131269.AQVV01000022_gene2250	AQVV01000022_gene2250	93	annotation not available
1131269.AQVV01000022_gene2251	AQVV01000022_gene2251	167	annotation not available
1131269.AQVV01000022_gene2252	AQVV01000022_gene2252	254	annotation not available
1131269.AQVV01000022_gene2253	AQVV01000022_gene2253	466	annotation not available
1131269.AQVV01000022_gene2254	AQVV01000022_gene2254	377	annotation not available
1131269.AQVV01000022_gene2255	AQVV01000022_gene2255	440	annotation not available
1131269.AQVV01000022_gene2256	AQVV01000022_gene2256	239	annotation not available
1131269.AQVV01000022_gene2257	AQVV01000022_gene2257	128	annotation not available
1131269.AQVV01000022_gene2258	AQVV01000022_gene2258	281	annotation not available
1131269.AQVV01000023_gene2373	AQVV01000023_gene2373	34	annotation not available
1131269.AQVV01000023_gene2374	AQVV01000023_gene2374	356	annotation not available
1131269.AQVV01000023_gene2375	AQVV01000023_gene2375	329	annotation not available
1131269.AQVV01000023_gene2376	AQVV01000023_gene2376	481	annotation not available
1131269.AQVV01000023_gene2377	AQVV01000023_gene2377	239	annotation not available
1131269.AQVV01000023_gene2378	AQVV01000023_gene2378	77	annotation not available
1131269.AQVV01000023_gene2379	AQVV01000023_gene2379	256	annotation not available
1131269.AQVV01000023_gene2380	AQVV01000023_gene2380	354	annotation not available
1131269.AQVV01000023_gene2381	AQVV01000023_gene2381	158	annotation not available
1131269.AQVV01000023_gene2382	AQVV01000023_gene2382	223	annotation not available
1131269.AQVV01000023_gene2383	AQVV01000023_gene2383	865	annotation not available
1131269.AQVV01000023_gene2384	AQVV01000023_gene2384	203	annotation not available
1131269.AQVV01000023_gene2385	AQVV01000023_gene2385	367	annotation not available
1131269.AQVV01000023_gene2386	AQVV01000023_gene2386	332	annotation not available
1131269.AQVV01000023_gene2387	AQVV01000023_gene2387	122	annotation not available
1131269.AQVV01000023_gene2388	AQVV01000023_gene2388	573	annotation not available
1131269.AQVV01000023_gene2389	AQVV01000023_gene2389	56	annotation not available
1131269.AQVV01000023_gene2390	AQVV01000023_gene2390	442	annotation not available
1131269.AQVV01000023_gene2391	AQVV01000023_gene2391	154	annotation not available
1131269.AQVV01000023_gene2392	AQVV01000023_gene2392	393	annotation not available
1131269.AQVV01000023_gene2393	AQVV01000023_gene2393	172	annotation not available
1131269.AQVV01000023_gene2394	AQVV01000023_gene2394	47	annotation not available
1131269.AQVV01000023_gene2395	AQVV01000023_gene2395	217	annotation not available
1131269.AQVV01000023_gene2396	AQVV01000023_gene2396	224	annotation not available
1131269.AQVV01000023_gene2397	AQVV01000023_gene2397	105	annotation not available
1131269.AQVV01000023_gene2398	AQVV01000023_gene2398	93	annotation not available
1131269.AQVV01000023_gene2399	AQVV01000023_gene2399	365	annotation not available
1131269.AQVV01000023_gene2400	AQVV01000023_gene2400	217	annotation not available
1131269.AQVV01000023_gene2401	AQVV01000023_gene2401	224	annotation not available
1131269.AQVV01000023_gene2402	AQVV01000023_gene2402	1090	annotation not available
1131269.AQVV01000023_gene2403	AQVV01000023_gene2403	285	annotation not available
1131269.AQVV01000023_gene2404	AQVV01000023_gene2404	165	annotation not available
1131269.AQVV01000024_gene2346	AQVV01000024_gene2346	320	annotation not available
1131269.AQVV01000024_gene2347	AQVV01000024_gene2347	224	annotation not available
1131269.AQVV01000024_gene2348	AQVV01000024_gene2348	290	annotation not available
1131269.AQVV01000024_gene2349	AQVV01000024_gene2349	357	annotation not available
1131269.AQVV01000024_gene2350	AQVV01000024_gene2350	102	annotation not available
1131269.AQVV01000024_gene2351	AQVV01000024_gene2351	124	annotation not available
1131269.AQVV01000024_gene2352	AQVV01000024_gene2352	902	annotation not available
1131269.AQVV01000024_gene2353	AQVV01000024_gene2353	316	annotation not available
1131269.AQVV01000024_gene2354	AQVV01000024_gene2354	366	annotation not available
1131269.AQVV01000024_gene2355	AQVV01000024_gene2355	377	annotation not available
1131269.AQVV01000024_gene2356	AQVV01000024_gene2356	417	annotation not available
1131269.AQVV01000024_gene2357	AQVV01000024_gene2357	327	annotation not available
1131269.AQVV01000024_gene2358	AQVV01000024_gene2358	833	annotation not available
1131269.AQVV01000024_gene2359	AQVV01000024_gene2359	203	annotation not available
1131269.AQVV01000024_gene2360	AQVV01000024_gene2360	331	annotation not available
1131269.AQVV01000024_gene2361	AQVV01000024_gene2361	229	annotation not available
1131269.AQVV01000024_gene2362	AQVV01000024_gene2362	122	annotation not available
1131269.AQVV01000024_gene2363	AQVV01000024_gene2363	160	annotation not available
1131269.AQVV01000024_gene2364	AQVV01000024_gene2364	803	annotation not available
1131269.AQVV01000024_gene2365	AQVV01000024_gene2365	476	annotation not available
1131269.AQVV01000024_gene2366	AQVV01000024_gene2366	492	annotation not available
1131269.AQVV01000024_gene2367	AQVV01000024_gene2367	220	annotation not available
1131269.AQVV01000024_gene2368	AQVV01000024_gene2368	535	annotation not available
1131269.AQVV01000024_gene2369	AQVV01000024_gene2369	256	annotation not available
1131269.AQVV01000024_gene2370	AQVV01000024_gene2370	139	annotation not available
1131269.AQVV01000024_gene2371	AQVV01000024_gene2371	376	annotation not available
1131269.AQVV01000025_gene2318	AQVV01000025_gene2318	237	annotation not available
1131269.AQVV01000025_gene2319	AQVV01000025_gene2319	315	annotation not available
1131269.AQVV01000025_gene2320	AQVV01000025_gene2320	605	annotation not available
1131269.AQVV01000025_gene2321	AQVV01000025_gene2321	185	annotation not available
1131269.AQVV01000025_gene2322	AQVV01000025_gene2322	264	annotation not available
1131269.AQVV01000025_gene2323	AQVV01000025_gene2323	187	annotation not available
1131269.AQVV01000025_gene2324	AQVV01000025_gene2324	361	annotation not available
1131269.AQVV01000025_gene2325	AQVV01000025_gene2325	315	annotation not available
1131269.AQVV01000025_gene2326	AQVV01000025_gene2326	270	annotation not available
1131269.AQVV01000025_gene2327	AQVV01000025_gene2327	336	annotation not available
1131269.AQVV01000025_gene2328	AQVV01000025_gene2328	270	annotation not available
1131269.AQVV01000025_gene2329	AQVV01000025_gene2329	448	annotation not available
1131269.AQVV01000025_gene2330	AQVV01000025_gene2330	301	annotation not available
1131269.AQVV01000025_gene2331	AQVV01000025_gene2331	58	annotation not available
1131269.AQVV01000025_gene2332	AQVV01000025_gene2332	145	annotation not available
1131269.AQVV01000025_gene2333	AQVV01000025_gene2333	515	annotation not available
1131269.AQVV01000025_gene2334	AQVV01000025_gene2334	221	annotation not available
1131269.AQVV01000025_gene2335	AQVV01000025_gene2335	363	annotation not available
1131269.AQVV01000025_gene2336	AQVV01000025_gene2336	251	annotation not available
1131269.AQVV01000025_gene2337	AQVV01000025_gene2337	765	annotation not available
1131269.AQVV01000025_gene2338	AQVV01000025_gene2338	446	annotation not available
1131269.AQVV01000025_gene2339	AQVV01000025_gene2339	134	annotation not available
1131269.AQVV01000025_gene2340	AQVV01000025_gene2340	194	annotation not available
1131269.AQVV01000025_gene2341	AQVV01000025_gene2341	176	annotation not available
1131269.AQVV01000025_gene2342	AQVV01000025_gene2342	399	annotation not available
1131269.AQVV01000025_gene2343	AQVV01000025_gene2343	156	annotation not available
1131269.AQVV01000025_gene2344	AQVV01000025_gene2344	420	annotation not available
1131269.AQVV01000025_gene2345	AQVV01000025_gene2345	333	annotation not available
1131269.AQVV01000026_gene100	AQVV01000026_gene100	94	annotation not available
1131269.AQVV01000026_gene101	AQVV01000026_gene101	159	annotation not available
1131269.AQVV01000026_gene102	AQVV01000026_gene102	256	annotation not available
1131269.AQVV01000026_gene103	AQVV01000026_gene103	143	annotation not available
1131269.AQVV01000026_gene104	AQVV01000026_gene104	231	annotation not available
1131269.AQVV01000026_gene105	AQVV01000026_gene105	416	annotation not available
1131269.AQVV01000026_gene106	AQVV01000026_gene106	282	annotation not available
1131269.AQVV01000026_gene107	AQVV01000026_gene107	47	annotation not available
1131269.AQVV01000026_gene108	AQVV01000026_gene108	106	annotation not available
1131269.AQVV01000026_gene109	AQVV01000026_gene109	355	annotation not available
1131269.AQVV01000026_gene110	AQVV01000026_gene110	330	annotation not available
1131269.AQVV01000026_gene111	AQVV01000026_gene111	61	annotation not available
1131269.AQVV01000026_gene112	AQVV01000026_gene112	31	annotation not available
1131269.AQVV01000026_gene113	AQVV01000026_gene113	208	annotation not available
1131269.AQVV01000026_gene114	AQVV01000026_gene114	154	annotation not available
1131269.AQVV01000026_gene115	AQVV01000026_gene115	64	annotation not available
1131269.AQVV01000026_gene116	AQVV01000026_gene116	65	annotation not available
1131269.AQVV01000026_gene117	AQVV01000026_gene117	107	annotation not available
1131269.AQVV01000026_gene118	AQVV01000026_gene118	184	annotation not available
1131269.AQVV01000026_gene119	AQVV01000026_gene119	61	annotation not available
1131269.AQVV01000026_gene120	AQVV01000026_gene120	66	annotation not available
1131269.AQVV01000026_gene121	AQVV01000026_gene121	65	annotation not available
1131269.AQVV01000026_gene122	AQVV01000026_gene122	67	annotation not available
1131269.AQVV01000026_gene123	AQVV01000026_gene123	88	annotation not available
1131269.AQVV01000026_gene124	AQVV01000026_gene124	154	annotation not available
1131269.AQVV01000026_gene125	AQVV01000026_gene125	55	annotation not available
1131269.AQVV01000026_gene126	AQVV01000026_gene126	162	annotation not available
1131269.AQVV01000026_gene127	AQVV01000026_gene127	132	annotation not available
1131269.AQVV01000026_gene128	AQVV01000026_gene128	49	annotation not available
1131269.AQVV01000026_gene129	AQVV01000026_gene129	894	annotation not available
1131269.AQVV01000026_gene130	AQVV01000026_gene130	240	annotation not available
1131269.AQVV01000026_gene95	AQVV01000026_gene95	93	annotation not available
1131269.AQVV01000026_gene96	AQVV01000026_gene96	317	annotation not available
1131269.AQVV01000026_gene97	AQVV01000026_gene97	312	annotation not available
1131269.AQVV01000026_gene98	AQVV01000026_gene98	332	annotation not available
1131269.AQVV01000026_gene99	AQVV01000026_gene99	215	annotation not available
1131269.AQVV01000027_gene76	AQVV01000027_gene76	368	annotation not available
1131269.AQVV01000027_gene77	AQVV01000027_gene77	267	annotation not available
1131269.AQVV01000027_gene78	AQVV01000027_gene78	269	annotation not available
1131269.AQVV01000027_gene79	AQVV01000027_gene79	365	annotation not available
1131269.AQVV01000027_gene80	AQVV01000027_gene80	681	annotation not available
1131269.AQVV01000027_gene81	AQVV01000027_gene81	739	annotation not available
1131269.AQVV01000027_gene82	AQVV01000027_gene82	227	annotation not available
1131269.AQVV01000027_gene83	AQVV01000027_gene83	332	annotation not available
1131269.AQVV01000027_gene84	AQVV01000027_gene84	356	annotation not available
1131269.AQVV01000027_gene85	AQVV01000027_gene85	289	annotation not available
1131269.AQVV01000027_gene86	AQVV01000027_gene86	296	annotation not available
1131269.AQVV01000027_gene87	AQVV01000027_gene87	371	annotation not available
1131269.AQVV01000027_gene88	AQVV01000027_gene88	339	annotation not available
1131269.AQVV01000027_gene89	AQVV01000027_gene89	216	annotation not available
1131269.AQVV01000027_gene90	AQVV01000027_gene90	413	annotation not available
1131269.AQVV01000027_gene91	AQVV01000027_gene91	357	annotation not available
1131269.AQVV01000027_gene92	AQVV01000027_gene92	434	annotation not available
1131269.AQVV01000027_gene93	AQVV01000027_gene93	348	annotation not available
1131269.AQVV01000027_gene94	AQVV01000027_gene94	88	annotation not available
1131269.AQVV01000028_gene28	AQVV01000028_gene28	802	annotation not available
1131269.AQVV01000028_gene29	AQVV01000028_gene29	299	annotation not available
1131269.AQVV01000028_gene30	AQVV01000028_gene30	262	annotation not available
1131269.AQVV01000028_gene31	AQVV01000028_gene31	127	annotation not available
1131269.AQVV01000028_gene32	AQVV01000028_gene32	62	annotation not available
1131269.AQVV01000028_gene33	AQVV01000028_gene33	161	annotation not available
1131269.AQVV01000028_gene34	AQVV01000028_gene34	143	annotation not available
1131269.AQVV01000028_gene35	AQVV01000028_gene35	119	annotation not available
1131269.AQVV01000028_gene36	AQVV01000028_gene36	395	annotation not available
