#string_protein_id	preferred_name	protein_size	annotation
118005.AWNK01000007_gene707	AWNK01000007_gene707	210	annotation not available
118005.AWNK01000007_gene708	AWNK01000007_gene708	326	annotation not available
118005.AWNK01000007_gene709	AWNK01000007_gene709	740	annotation not available
118005.AWNK01000007_gene710	AWNK01000007_gene710	366	annotation not available
118005.AWNK01000007_gene711	AWNK01000007_gene711	294	annotation not available
118005.AWNK01000007_gene712	AWNK01000007_gene712	454	annotation not available
118005.AWNK01000007_gene713	AWNK01000007_gene713	406	annotation not available
118005.AWNK01000007_gene714	AWNK01000007_gene714	471	annotation not available
118005.AWNK01000007_gene715	AWNK01000007_gene715	112	annotation not available
118005.AWNK01000007_gene716	AWNK01000007_gene716	88	annotation not available
118005.AWNK01000007_gene717	AWNK01000007_gene717	205	annotation not available
118005.AWNK01000007_gene718	AWNK01000007_gene718	316	annotation not available
118005.AWNK01000007_gene719	AWNK01000007_gene719	216	annotation not available
118005.AWNK01000007_gene720	AWNK01000007_gene720	456	annotation not available
118005.AWNK01000007_gene721	AWNK01000007_gene721	73	annotation not available
118005.AWNK01000007_gene722	AWNK01000007_gene722	235	annotation not available
118005.AWNK01000007_gene723	AWNK01000007_gene723	68	annotation not available
118005.AWNK01000007_gene724	AWNK01000007_gene724	416	annotation not available
118005.AWNK01000007_gene725	AWNK01000007_gene725	717	annotation not available
118005.AWNK01000007_gene726	AWNK01000007_gene726	328	annotation not available
118005.AWNK01000007_gene727	AWNK01000007_gene727	255	annotation not available
118005.AWNK01000007_gene728	AWNK01000007_gene728	280	annotation not available
118005.AWNK01000007_gene729	AWNK01000007_gene729	190	annotation not available
118005.AWNK01000007_gene730	AWNK01000007_gene730	839	annotation not available
118005.AWNK01000007_gene731	AWNK01000007_gene731	215	annotation not available
118005.AWNK01000007_gene732	AWNK01000007_gene732	87	annotation not available
118005.AWNK01000007_gene733	AWNK01000007_gene733	41	annotation not available
118005.AWNK01000007_gene734	AWNK01000007_gene734	73	annotation not available
118005.AWNK01000007_gene735	AWNK01000007_gene735	193	annotation not available
118005.AWNK01000007_gene736	AWNK01000007_gene736	60	annotation not available
118005.AWNK01000007_gene737	AWNK01000007_gene737	405	annotation not available
118005.AWNK01000007_gene738	AWNK01000007_gene738	809	annotation not available
118005.AWNK01000007_gene739	AWNK01000007_gene739	351	annotation not available
118005.AWNK01000007_gene740	AWNK01000007_gene740	297	annotation not available
118005.AWNK01000007_gene741	AWNK01000007_gene741	663	annotation not available
118005.AWNK01000007_gene742	AWNK01000007_gene742	287	annotation not available
118005.AWNK01000007_gene743	AWNK01000007_gene743	832	annotation not available
118005.AWNK01000007_gene744	AWNK01000007_gene744	239	annotation not available
118005.AWNK01000007_gene745	AWNK01000007_gene745	201	annotation not available
118005.AWNK01000007_gene746	AWNK01000007_gene746	167	annotation not available
118005.AWNK01000007_gene747	AWNK01000007_gene747	297	annotation not available
118005.AWNK01000007_gene748	AWNK01000007_gene748	213	annotation not available
118005.AWNK01000007_gene749	AWNK01000007_gene749	109	annotation not available
118005.AWNK01000007_gene750	AWNK01000007_gene750	220	annotation not available
118005.AWNK01000007_gene751	AWNK01000007_gene751	122	annotation not available
118005.AWNK01000007_gene752	AWNK01000007_gene752	77	annotation not available
118005.AWNK01000007_gene753	AWNK01000007_gene753	426	annotation not available
118005.AWNK01000007_gene754	AWNK01000007_gene754	406	annotation not available
118005.AWNK01000007_gene755	AWNK01000007_gene755	128	annotation not available
118005.AWNK01000007_gene756	AWNK01000007_gene756	279	annotation not available
118005.AWNK01000007_gene757	AWNK01000007_gene757	493	annotation not available
118005.AWNK01000007_gene758	AWNK01000007_gene758	218	annotation not available
118005.AWNK01000007_gene759	AWNK01000007_gene759	273	annotation not available
118005.AWNK01000007_gene760	AWNK01000007_gene760	1016	annotation not available
118005.AWNK01000007_gene761	AWNK01000007_gene761	385	annotation not available
118005.AWNK01000007_gene762	AWNK01000007_gene762	430	annotation not available
118005.AWNK01000007_gene763	AWNK01000007_gene763	342	annotation not available
118005.AWNK01000007_gene764	AWNK01000007_gene764	901	annotation not available
118005.AWNK01000007_gene765	AWNK01000007_gene765	1602	annotation not available
118005.AWNK01000007_gene766	AWNK01000007_gene766	707	annotation not available
118005.AWNK01000007_gene767	AWNK01000007_gene767	94	annotation not available
118005.AWNK01000007_gene768	AWNK01000007_gene768	585	annotation not available
118005.AWNK01000007_gene769	AWNK01000007_gene769	532	annotation not available
118005.AWNK01000007_gene770	AWNK01000007_gene770	521	annotation not available
118005.AWNK01000007_gene771	AWNK01000007_gene771	148	annotation not available
118005.AWNK01000007_gene772	AWNK01000007_gene772	854	annotation not available
118005.AWNK01000007_gene773	AWNK01000007_gene773	230	annotation not available
118005.AWNK01000007_gene774	AWNK01000007_gene774	192	annotation not available
118005.AWNK01000007_gene775	AWNK01000007_gene775	824	annotation not available
118005.AWNK01000007_gene776	AWNK01000007_gene776	443	annotation not available
118005.AWNK01000007_gene777	AWNK01000007_gene777	489	annotation not available
118005.AWNK01000007_gene778	AWNK01000007_gene778	131	annotation not available
118005.AWNK01000007_gene779	AWNK01000007_gene779	484	annotation not available
118005.AWNK01000007_gene780	AWNK01000007_gene780	167	annotation not available
118005.AWNK01000007_gene781	AWNK01000007_gene781	869	annotation not available
118005.AWNK01000007_gene782	AWNK01000007_gene782	749	annotation not available
118005.AWNK01000007_gene783	AWNK01000007_gene783	602	annotation not available
118005.AWNK01000007_gene784	AWNK01000007_gene784	1172	annotation not available
118005.AWNK01000007_gene785	AWNK01000007_gene785	280	annotation not available
118005.AWNK01000007_gene786	AWNK01000007_gene786	874	annotation not available
118005.AWNK01000007_gene787	AWNK01000007_gene787	390	annotation not available
118005.AWNK01000007_gene788	AWNK01000007_gene788	550	annotation not available
118005.AWNK01000007_gene789	AWNK01000007_gene789	640	annotation not available
118005.AWNK01000007_gene790	AWNK01000007_gene790	306	annotation not available
118005.AWNK01000007_gene791	AWNK01000007_gene791	95	annotation not available
118005.AWNK01000007_gene792	AWNK01000007_gene792	486	annotation not available
118005.AWNK01000007_gene793	AWNK01000007_gene793	369	annotation not available
118005.AWNK01000007_gene794	AWNK01000007_gene794	62	annotation not available
118005.AWNK01000007_gene795	AWNK01000007_gene795	365	annotation not available
118005.AWNK01000007_gene796	AWNK01000007_gene796	367	annotation not available
118005.AWNK01000007_gene797	AWNK01000007_gene797	298	annotation not available
118005.AWNK01000007_gene798	AWNK01000007_gene798	424	annotation not available
118005.AWNK01000007_gene799	AWNK01000007_gene799	228	annotation not available
118005.AWNK01000007_gene800	AWNK01000007_gene800	283	annotation not available
118005.AWNK01000007_gene801	AWNK01000007_gene801	544	annotation not available
118005.AWNK01000007_gene802	AWNK01000007_gene802	882	annotation not available
118005.AWNK01000007_gene803	AWNK01000007_gene803	148	annotation not available
118005.AWNK01000007_gene804	AWNK01000007_gene804	97	annotation not available
118005.AWNK01000007_gene805	AWNK01000007_gene805	543	annotation not available
118005.AWNK01000007_gene806	AWNK01000007_gene806	108	annotation not available
118005.AWNK01000007_gene807	AWNK01000007_gene807	478	annotation not available
118005.AWNK01000007_gene808	AWNK01000007_gene808	280	annotation not available
118005.AWNK01000007_gene809	AWNK01000007_gene809	104	annotation not available
118005.AWNK01000007_gene810	AWNK01000007_gene810	265	annotation not available
118005.AWNK01000007_gene811	AWNK01000007_gene811	128	annotation not available
118005.AWNK01000007_gene812	AWNK01000007_gene812	516	annotation not available
118005.AWNK01000007_gene813	AWNK01000007_gene813	282	annotation not available
118005.AWNK01000007_gene814	AWNK01000007_gene814	331	annotation not available
118005.AWNK01000007_gene815	AWNK01000007_gene815	437	annotation not available
118005.AWNK01000007_gene816	AWNK01000007_gene816	368	annotation not available
118005.AWNK01000007_gene817	AWNK01000007_gene817	403	annotation not available
118005.AWNK01000007_gene818	AWNK01000007_gene818	482	annotation not available
118005.AWNK01000007_gene819	AWNK01000007_gene819	618	annotation not available
118005.AWNK01000007_gene820	AWNK01000007_gene820	226	annotation not available
118005.AWNK01000007_gene821	AWNK01000007_gene821	284	annotation not available
118005.AWNK01000007_gene822	AWNK01000007_gene822	491	annotation not available
118005.AWNK01000007_gene823	AWNK01000007_gene823	136	annotation not available
118005.AWNK01000007_gene824	AWNK01000007_gene824	439	annotation not available
118005.AWNK01000007_gene825	AWNK01000007_gene825	501	annotation not available
118005.AWNK01000007_gene826	AWNK01000007_gene826	419	annotation not available
118005.AWNK01000007_gene827	AWNK01000007_gene827	249	annotation not available
118005.AWNK01000007_gene828	AWNK01000007_gene828	309	annotation not available
118005.AWNK01000007_gene829	AWNK01000007_gene829	403	annotation not available
118005.AWNK01000007_gene830	AWNK01000007_gene830	251	annotation not available
118005.AWNK01000007_gene831	AWNK01000007_gene831	256	annotation not available
118005.AWNK01000007_gene832	AWNK01000007_gene832	294	annotation not available
118005.AWNK01000007_gene833	AWNK01000007_gene833	227	annotation not available
118005.AWNK01000007_gene834	AWNK01000007_gene834	485	annotation not available
118005.AWNK01000007_gene835	AWNK01000007_gene835	274	annotation not available
118005.AWNK01000007_gene836	AWNK01000007_gene836	350	annotation not available
118005.AWNK01000007_gene837	AWNK01000007_gene837	73	annotation not available
118005.AWNK01000007_gene838	AWNK01000007_gene838	482	annotation not available
118005.AWNK01000007_gene839	AWNK01000007_gene839	873	annotation not available
118005.AWNK01000007_gene840	AWNK01000007_gene840	581	annotation not available
118005.AWNK01000007_gene841	AWNK01000007_gene841	244	annotation not available
118005.AWNK01000008_gene416	AWNK01000008_gene416	37	annotation not available
118005.AWNK01000008_gene417	AWNK01000008_gene417	209	annotation not available
118005.AWNK01000008_gene418	AWNK01000008_gene418	384	annotation not available
118005.AWNK01000008_gene419	AWNK01000008_gene419	345	annotation not available
118005.AWNK01000008_gene420	AWNK01000008_gene420	178	annotation not available
118005.AWNK01000008_gene421	AWNK01000008_gene421	172	annotation not available
118005.AWNK01000008_gene422	AWNK01000008_gene422	104	annotation not available
118005.AWNK01000008_gene423	AWNK01000008_gene423	627	annotation not available
118005.AWNK01000008_gene424	AWNK01000008_gene424	502	annotation not available
118005.AWNK01000008_gene425	AWNK01000008_gene425	498	annotation not available
118005.AWNK01000008_gene426	AWNK01000008_gene426	79	annotation not available
118005.AWNK01000008_gene427	AWNK01000008_gene427	63	annotation not available
118005.AWNK01000008_gene428	AWNK01000008_gene428	259	annotation not available
118005.AWNK01000008_gene429	AWNK01000008_gene429	97	annotation not available
118005.AWNK01000008_gene430	AWNK01000008_gene430	593	annotation not available
118005.AWNK01000008_gene431	AWNK01000008_gene431	421	annotation not available
118005.AWNK01000008_gene432	AWNK01000008_gene432	169	annotation not available
118005.AWNK01000008_gene433	AWNK01000008_gene433	209	annotation not available
118005.AWNK01000008_gene434	AWNK01000008_gene434	182	annotation not available
118005.AWNK01000008_gene435	AWNK01000008_gene435	240	annotation not available
118005.AWNK01000008_gene436	AWNK01000008_gene436	116	annotation not available
118005.AWNK01000008_gene437	AWNK01000008_gene437	155	annotation not available
118005.AWNK01000008_gene438	AWNK01000008_gene438	923	annotation not available
118005.AWNK01000008_gene439	AWNK01000008_gene439	427	annotation not available
118005.AWNK01000008_gene440	AWNK01000008_gene440	536	annotation not available
118005.AWNK01000008_gene441	AWNK01000008_gene441	231	annotation not available
118005.AWNK01000008_gene442	AWNK01000008_gene442	592	annotation not available
118005.AWNK01000008_gene443	AWNK01000008_gene443	153	annotation not available
118005.AWNK01000008_gene444	AWNK01000008_gene444	133	annotation not available
118005.AWNK01000008_gene445	AWNK01000008_gene445	79	annotation not available
118005.AWNK01000008_gene446	AWNK01000008_gene446	117	annotation not available
118005.AWNK01000008_gene447	AWNK01000008_gene447	168	annotation not available
118005.AWNK01000008_gene448	AWNK01000008_gene448	623	annotation not available
118005.AWNK01000008_gene449	AWNK01000008_gene449	116	annotation not available
118005.AWNK01000008_gene450	AWNK01000008_gene450	716	annotation not available
118005.AWNK01000008_gene451	AWNK01000008_gene451	530	annotation not available
118005.AWNK01000008_gene452	AWNK01000008_gene452	221	annotation not available
118005.AWNK01000008_gene453	AWNK01000008_gene453	93	annotation not available
118005.AWNK01000008_gene454	AWNK01000008_gene454	383	annotation not available
118005.AWNK01000008_gene455	AWNK01000008_gene455	253	annotation not available
118005.AWNK01000008_gene456	AWNK01000008_gene456	218	annotation not available
118005.AWNK01000008_gene457	AWNK01000008_gene457	149	annotation not available
118005.AWNK01000008_gene458	AWNK01000008_gene458	219	annotation not available
118005.AWNK01000008_gene459	AWNK01000008_gene459	90	annotation not available
118005.AWNK01000008_gene460	AWNK01000008_gene460	263	annotation not available
118005.AWNK01000008_gene461	AWNK01000008_gene461	89	annotation not available
118005.AWNK01000008_gene462	AWNK01000008_gene462	255	annotation not available
118005.AWNK01000008_gene463	AWNK01000008_gene463	292	annotation not available
118005.AWNK01000008_gene464	AWNK01000008_gene464	110	annotation not available
118005.AWNK01000008_gene465	AWNK01000008_gene465	168	annotation not available
118005.AWNK01000008_gene466	AWNK01000008_gene466	252	annotation not available
