#string_protein_id	preferred_name	protein_size	annotation
1121377.KB906406_gene255	KB906406_gene255	479	annotation not available
1121377.KB906406_gene256	KB906406_gene256	386	annotation not available
1121377.KB906406_gene257	KB906406_gene257	481	annotation not available
1121377.KB906406_gene258	KB906406_gene258	560	annotation not available
1121377.KB906406_gene259	KB906406_gene259	361	annotation not available
1121377.KB906406_gene260	KB906406_gene260	355	annotation not available
1121377.KB906406_gene261	KB906406_gene261	68	annotation not available
1121377.KB906406_gene262	KB906406_gene262	45	annotation not available
1121377.KB906406_gene263	KB906406_gene263	200	annotation not available
1121377.KB906406_gene264	KB906406_gene264	161	annotation not available
1121377.KB906406_gene265	KB906406_gene265	506	annotation not available
1121377.KB906406_gene266	KB906406_gene266	129	annotation not available
1121377.KB906406_gene267	KB906406_gene267	80	annotation not available
1121377.KB906406_gene268	KB906406_gene268	497	annotation not available
1121377.KB906406_gene269	KB906406_gene269	417	annotation not available
1121377.KB906406_gene270	KB906406_gene270	312	annotation not available
1121377.KB906406_gene271	KB906406_gene271	896	annotation not available
1121377.KB906406_gene272	KB906406_gene272	147	annotation not available
1121377.KB906406_gene273	KB906406_gene273	38	annotation not available
1121377.KB906407_gene1000	KB906407_gene1000	107	annotation not available
1121377.KB906407_gene1001	KB906407_gene1001	291	annotation not available
1121377.KB906407_gene1002	KB906407_gene1002	448	annotation not available
1121377.KB906407_gene1003	KB906407_gene1003	786	annotation not available
1121377.KB906407_gene1004	KB906407_gene1004	141	annotation not available
1121377.KB906407_gene1005	KB906407_gene1005	103	annotation not available
1121377.KB906407_gene1006	KB906407_gene1006	282	annotation not available
1121377.KB906407_gene1007	KB906407_gene1007	178	annotation not available
1121377.KB906407_gene1008	KB906407_gene1008	69	annotation not available
1121377.KB906407_gene1009	KB906407_gene1009	451	annotation not available
1121377.KB906407_gene1010	KB906407_gene1010	407	annotation not available
1121377.KB906407_gene1011	KB906407_gene1011	891	annotation not available
1121377.KB906407_gene1012	KB906407_gene1012	178	annotation not available
1121377.KB906407_gene1013	KB906407_gene1013	242	annotation not available
1121377.KB906407_gene1014	KB906407_gene1014	261	annotation not available
1121377.KB906407_gene1015	KB906407_gene1015	143	annotation not available
1121377.KB906407_gene1016	KB906407_gene1016	297	annotation not available
1121377.KB906407_gene1017	KB906407_gene1017	194	annotation not available
1121377.KB906407_gene1018	KB906407_gene1018	152	annotation not available
1121377.KB906407_gene1019	KB906407_gene1019	359	annotation not available
1121377.KB906407_gene1020	KB906407_gene1020	56	annotation not available
1121377.KB906407_gene1021	KB906407_gene1021	1326	annotation not available
1121377.KB906407_gene1022	KB906407_gene1022	542	annotation not available
1121377.KB906407_gene1023	KB906407_gene1023	415	annotation not available
1121377.KB906407_gene1024	KB906407_gene1024	99	annotation not available
1121377.KB906407_gene1025	KB906407_gene1025	335	annotation not available
1121377.KB906407_gene1026	KB906407_gene1026	597	annotation not available
1121377.KB906407_gene1027	KB906407_gene1027	1047	annotation not available
1121377.KB906407_gene1028	KB906407_gene1028	134	annotation not available
1121377.KB906407_gene1029	KB906407_gene1029	68	annotation not available
1121377.KB906407_gene1030	KB906407_gene1030	98	annotation not available
1121377.KB906407_gene1031	KB906407_gene1031	52	annotation not available
1121377.KB906407_gene1032	KB906407_gene1032	163	annotation not available
1121377.KB906407_gene1033	KB906407_gene1033	98	annotation not available
1121377.KB906407_gene1034	KB906407_gene1034	152	annotation not available
1121377.KB906407_gene1035	KB906407_gene1035	138	annotation not available
1121377.KB906407_gene1036	KB906407_gene1036	207	annotation not available
1121377.KB906407_gene1037	KB906407_gene1037	413	annotation not available
1121377.KB906407_gene1038	KB906407_gene1038	246	annotation not available
1121377.KB906407_gene1039	KB906407_gene1039	248	annotation not available
1121377.KB906407_gene1040	KB906407_gene1040	731	annotation not available
1121377.KB906407_gene1041	KB906407_gene1041	936	annotation not available
1121377.KB906407_gene1042	KB906407_gene1042	297	annotation not available
1121377.KB906407_gene1043	KB906407_gene1043	282	annotation not available
1121377.KB906407_gene1044	KB906407_gene1044	413	annotation not available
1121377.KB906407_gene1045	KB906407_gene1045	247	annotation not available
1121377.KB906407_gene1046	KB906407_gene1046	113	annotation not available
1121377.KB906407_gene1047	KB906407_gene1047	82	annotation not available
1121377.KB906407_gene928	KB906407_gene928	224	annotation not available
1121377.KB906407_gene929	KB906407_gene929	216	annotation not available
1121377.KB906407_gene930	KB906407_gene930	167	annotation not available
1121377.KB906407_gene931	KB906407_gene931	311	annotation not available
1121377.KB906407_gene932	KB906407_gene932	331	annotation not available
1121377.KB906407_gene933	KB906407_gene933	586	annotation not available
1121377.KB906407_gene934	KB906407_gene934	140	annotation not available
1121377.KB906407_gene935	KB906407_gene935	82	annotation not available
1121377.KB906407_gene936	KB906407_gene936	67	annotation not available
1121377.KB906407_gene937	KB906407_gene937	437	annotation not available
1121377.KB906407_gene938	KB906407_gene938	221	annotation not available
1121377.KB906407_gene939	KB906407_gene939	277	annotation not available
1121377.KB906407_gene940	KB906407_gene940	262	annotation not available
1121377.KB906407_gene941	KB906407_gene941	83	annotation not available
1121377.KB906407_gene942	KB906407_gene942	214	annotation not available
1121377.KB906407_gene943	KB906407_gene943	159	annotation not available
1121377.KB906407_gene944	KB906407_gene944	291	annotation not available
1121377.KB906407_gene945	KB906407_gene945	997	annotation not available
1121377.KB906407_gene946	KB906407_gene946	1574	annotation not available
1121377.KB906407_gene947	KB906407_gene947	922	annotation not available
1121377.KB906407_gene948	KB906407_gene948	723	annotation not available
1121377.KB906407_gene949	KB906407_gene949	167	annotation not available
1121377.KB906407_gene950	KB906407_gene950	404	annotation not available
1121377.KB906407_gene951	KB906407_gene951	153	annotation not available
1121377.KB906407_gene952	KB906407_gene952	128	annotation not available
1121377.KB906407_gene953	KB906407_gene953	471	annotation not available
1121377.KB906407_gene954	KB906407_gene954	154	annotation not available
1121377.KB906407_gene955	KB906407_gene955	403	annotation not available
1121377.KB906407_gene956	KB906407_gene956	215	annotation not available
1121377.KB906407_gene957	KB906407_gene957	364	annotation not available
1121377.KB906407_gene958	KB906407_gene958	242	annotation not available
1121377.KB906407_gene959	KB906407_gene959	157	annotation not available
1121377.KB906407_gene960	KB906407_gene960	174	annotation not available
1121377.KB906407_gene961	KB906407_gene961	506	annotation not available
1121377.KB906407_gene962	KB906407_gene962	351	annotation not available
1121377.KB906407_gene963	KB906407_gene963	283	annotation not available
1121377.KB906407_gene964	KB906407_gene964	125	annotation not available
1121377.KB906407_gene965	KB906407_gene965	184	annotation not available
1121377.KB906407_gene966	KB906407_gene966	137	annotation not available
1121377.KB906407_gene967	KB906407_gene967	212	annotation not available
1121377.KB906407_gene968	KB906407_gene968	298	annotation not available
1121377.KB906407_gene969	KB906407_gene969	68	annotation not available
1121377.KB906407_gene970	KB906407_gene970	88	annotation not available
1121377.KB906407_gene971	KB906407_gene971	92	annotation not available
1121377.KB906407_gene972	KB906407_gene972	156	annotation not available
1121377.KB906407_gene973	KB906407_gene973	86	annotation not available
1121377.KB906407_gene974	KB906407_gene974	79	annotation not available
1121377.KB906407_gene975	KB906407_gene975	29	annotation not available
1121377.KB906407_gene976	KB906407_gene976	154	annotation not available
1121377.KB906407_gene977	KB906407_gene977	429	annotation not available
1121377.KB906407_gene978	KB906407_gene978	169	annotation not available
1121377.KB906407_gene979	KB906407_gene979	183	annotation not available
1121377.KB906407_gene980	KB906407_gene980	147	annotation not available
1121377.KB906407_gene981	KB906407_gene981	473	annotation not available
1121377.KB906407_gene982	KB906407_gene982	196	annotation not available
1121377.KB906407_gene983	KB906407_gene983	163	annotation not available
1121377.KB906407_gene984	KB906407_gene984	257	annotation not available
1121377.KB906407_gene985	KB906407_gene985	152	annotation not available
1121377.KB906407_gene986	KB906407_gene986	300	annotation not available
1121377.KB906407_gene987	KB906407_gene987	732	annotation not available
1121377.KB906407_gene988	KB906407_gene988	379	annotation not available
1121377.KB906407_gene989	KB906407_gene989	162	annotation not available
1121377.KB906407_gene990	KB906407_gene990	130	annotation not available
1121377.KB906407_gene991	KB906407_gene991	449	annotation not available
1121377.KB906407_gene992	KB906407_gene992	361	annotation not available
1121377.KB906407_gene993	KB906407_gene993	141	annotation not available
1121377.KB906407_gene994	KB906407_gene994	471	annotation not available
1121377.KB906407_gene995	KB906407_gene995	266	annotation not available
1121377.KB906407_gene996	KB906407_gene996	244	annotation not available
1121377.KB906407_gene997	KB906407_gene997	342	annotation not available
1121377.KB906407_gene998	KB906407_gene998	837	annotation not available
1121377.KB906407_gene999	KB906407_gene999	34	annotation not available
1121377.KB906408_gene1048	KB906408_gene1048	248	annotation not available
1121377.KB906408_gene1049	KB906408_gene1049	720	annotation not available
1121377.KB906408_gene1050	KB906408_gene1050	692	annotation not available
1121377.KB906408_gene1051	KB906408_gene1051	247	annotation not available
1121377.KB906408_gene1052	KB906408_gene1052	164	annotation not available
1121377.KB906408_gene1053	KB906408_gene1053	260	annotation not available
1121377.KB906408_gene1054	KB906408_gene1054	211	annotation not available
1121377.KB906408_gene1055	KB906408_gene1055	318	annotation not available
1121377.KB906408_gene1056	KB906408_gene1056	111	annotation not available
1121377.KB906408_gene1057	KB906408_gene1057	63	annotation not available
1121377.KB906408_gene1058	KB906408_gene1058	267	annotation not available
1121377.KB906408_gene1059	KB906408_gene1059	236	annotation not available
1121377.KB906408_gene1060	KB906408_gene1060	130	annotation not available
1121377.KB906408_gene1061	KB906408_gene1061	154	annotation not available
1121377.KB906408_gene1062	KB906408_gene1062	538	annotation not available
1121377.KB906408_gene1063	KB906408_gene1063	136	annotation not available
1121377.KB906408_gene1064	KB906408_gene1064	151	annotation not available
1121377.KB906408_gene1065	KB906408_gene1065	337	annotation not available
1121377.KB906408_gene1066	KB906408_gene1066	517	annotation not available
1121377.KB906408_gene1067	KB906408_gene1067	86	annotation not available
1121377.KB906408_gene1068	KB906408_gene1068	103	annotation not available
1121377.KB906408_gene1069	KB906408_gene1069	326	annotation not available
1121377.KB906408_gene1070	KB906408_gene1070	206	annotation not available
1121377.KB906408_gene1071	KB906408_gene1071	222	annotation not available
1121377.KB906408_gene1072	KB906408_gene1072	256	annotation not available
1121377.KB906408_gene1073	KB906408_gene1073	487	annotation not available
1121377.KB906408_gene1074	KB906408_gene1074	143	annotation not available
1121377.KB906408_gene1075	KB906408_gene1075	446	annotation not available
1121377.KB906408_gene1076	KB906408_gene1076	142	annotation not available
1121377.KB906408_gene1077	KB906408_gene1077	389	annotation not available
1121377.KB906408_gene1078	KB906408_gene1078	159	annotation not available
1121377.KB906408_gene1079	KB906408_gene1079	243	annotation not available
1121377.KB906408_gene1080	KB906408_gene1080	796	annotation not available
1121377.KB906408_gene1081	KB906408_gene1081	166	annotation not available
1121377.KB906408_gene1082	KB906408_gene1082	379	annotation not available
1121377.KB906408_gene1083	KB906408_gene1083	273	annotation not available
1121377.KB906408_gene1084	KB906408_gene1084	211	annotation not available
1121377.KB906408_gene1085	KB906408_gene1085	107	annotation not available
1121377.KB906408_gene1086	KB906408_gene1086	634	annotation not available
